,word_id,token,NER_annotation_edg,nested_annotation_edg,NER_annotation_MF,nested_annotation_MF,notes_mf,notes_mf.1,NER_annotation,NER_nested_annotation,IAA_NER,IAA_NER_nested,Notes_IAA_edg,Unnamed: 13,Unnamed: 14,in_training
1864,105097241,.,,,,,,,,,match,match,,,,False
1865,nan,,,,,,,,,,match,match,,,,False
1866,108105800,τοῦ,,,,,,,,,match,match,,,,False
1867,108105801,Δαυΐδ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1868,108105802,.,,,,,,,,,match,match,,,,False
1869,nan,,,,,,,,,,match,match,,,,False
1870,100087857,"""",,,,,,,,,match,match,,,,False
1871,100087858,κλῦθι,,,,,,,,,match,match,,,,False
1872,100087859,ἄναξ,,,,,,,,,match,match,,,,False
1873,100087860,ὅς,,,,,,,,,match,match,,,,False
1874,100087861,που,,,,,,,,,match,match,,,,False
1875,100087862,Λυκίης,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
1876,100087863,ἐν,,,,,,,,,match,match,,,,False
1877,100087864,πίονι,,,,,,,,,match,match,,,,False
1878,100087865,δήμῳ,,,,,,,,,match,match,,,,False
1879,100087866,εἲς,,,,,,,,,match,match,,,,False
1880,100087867,ἢ,,,,,,,,,match,match,,,,False
1881,100087868,ἐνὶ,,,,,,,,,match,match,,,,False
1882,100087869,Τροίῃ,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
1883,100087870,·,,,,,,,,,match,match,,,,False
1884,nan,,,,,,,,,,match,match,,,,False
1885,119051585,φησὶ,,,,,,,,,match,match,,,,False
1886,119051586,γοῦν,,,,,,,,,match,match,,,,False
1887,119051587,καὶ,,,,,,,,,match,match,,,,False
1888,119051588,ἐν,,,,,,,,,match,match,,,,False
1889,119051589,τῷ,,,,,,,,,match,match,,,,False
1890,119051590,Ἰούδᾳ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1891,119051591,·,,,,,,,,,match,match,,,,False
1892,nan,,,,,,,,,,match,match,,,,False
1893,118398851,αὖθις,,,,,,,,,match,match,,,,False
1894,118398852,δὲ,,,,,,,,,match,match,,,,False
1895,118398853,αἴτιος,,,,,,,,,match,match,,,,False
1896,118398854,ἐγένετο,,,,,,,,,match,match,,,,False
1897,118398855,ἀναστάτους,,,,,,,,,match,match,,,,False
1898,118398856,γενέσθαι,,,,,,,,,match,match,,,,False
1899,118398857,καὶ,,,,,,,,,match,match,,,,False
1900,118398858,τὴν,,,,,,,,,match,match,,,,False
1901,118398859,πόλιν,,,,,,,,,match,match,,,,False
1902,118398860,αὐτὴν,,,,,,,,,match,match,,,,False
1903,118398861,μεταβαλεῖν,,,,,,,,,match,match,,,,False
1904,118398862,ὑπὸ,,,,,,,,,match,match,,,,False
1905,118398863,Ῥωμαίων,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
1906,118398864,,,,,,,,,,match,match,,,,False
1907,118398865,πολλοὺς,,,,,,,,,match,match,,,,False
1908,118398866,πρότερον,,,,,,,,,match,match,,,,False
1909,118398867,τῶν,,,,,,,,,match,match,,,,False
1910,118398868,Ῥωμαίων,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
1911,118398869,ἀπολέσας,,,,,,,,,match,match,,,,False
1912,118398870,,,,,,,,,,match,match,,,,False
1913,118398871,καὶ,,,,,,,,,match,match,,,,False
1914,118398872,μικρὸν,,,,,,,,,match,match,,,,False
1915,118398873,ἀποσχῶν,,,,,,,,,match,match,,,,False
1916,118398874,αὐτὴν,,,,,,,,,match,match,,,,False
1917,118398875,ἑλεῖν,,,,,,,,,match,match,,,,False
1918,118398876,τὴν,,,,,,,,,match,match,,,,False
1919,118398877,Ῥώμην,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
1920,118398878,,,,,,,,,,match,match,,,,False
1921,118398879,οὐ,,,,,,,,,match,match,,,,False
1922,118398880,βουληθεὶς,,,,,,,,,match,match,,,,False
1923,118398881,δέ,,,,,,,,,match,match,,,,False
1924,118398882,,,,,,,,,,match,match,,,,False
1925,118398883,ὥς,,,,,,,,,match,match,,,,False
1926,118398884,φασι,,,,,,,,,match,match,,,,False
1927,118398885,,,,,,,,,,match,match,,,,False
1928,118398886,διὰ,,,,,,,,,match,match,,,,False
1929,118398887,τοὺς,,,,,,,,,match,match,,,,False
1930,118398888,οἴκοι,,,,,,,,,match,match,,,,False
1931,118398889,ἀντιστασιώτας,,,,,,,,,match,match,,,,False
1932,118398890,.,,,,,,,,,match,match,,,,False
1933,nan,,,,,,,,,,match,match,,,,False
1934,105962967,ἄλογος,,,,,,,,,match,match,,,,False
1935,105962968,ἄρα,,,,,,,,,match,match,,,,False
1936,105962969,ἐστὶν,,,,,,,,,match,match,,,,False
1937,105962970,ἡ,,,,,,,,,match,match,,,,False
1938,105962971,ΔΚ,,,,,,,,,match,match,,,,False
1939,105962972,ἡ,,,,,,,,,match,match,,,,False
1940,105962973,καλουμένη,,,,,,,,,match,match,,,,False
1941,105962974,ἐκ,,,,,,,,,match,match,,,,False
1942,105962975,δύο,,,,,,,,,match,match,,,,False
1943,105962976,ὀνομάτων,,,,,,,,,match,match,,,,False
1944,105962977,.,,,,,,,,,match,match,,,,False
1945,nan,,,,,,,,,,match,match,,,,False
1946,107380385,ὁ,,,,,,,,,match,match,,,,False
1947,107380386,βουλόμενος,,,,,,,,,match,match,,,,False
1948,107380387,δὴ,,,,,,,,,match,match,,,,False
1949,107380388,τὴν,,,,,,,,,match,match,,,,False
1950,107380389,Λυσίου,B-PER,,B-PER,,epithet,,B-PER,,match,match,,,,False
1951,107380390,δύναμιν,,,,,,,,,match,match,,,,False
1952,107380391,ἀκριβῶς,,,,,,,,,match,match,,,,False
1953,107380392,καταμαθεῖν,,,,,,,,,match,match,,,,False
1954,107380393,ἐκ,,,,,,,,,match,match,,,,False
1955,107380394,τῶν,,,,,,,,,match,match,,,,False
1956,107380395,δικανικῶν,,,,,,,,,match,match,,,,False
1957,107380396,αὐτὴν,,,,,,,,,match,match,,,,False
1958,107380397,μᾶλλον,,,,,,,,,match,match,,,,False
1959,107380398,λόγων,,,,,,,,,match,match,,,,False
1960,107380399,ἢ,,,,,,,,,match,match,,,,False
1961,107380400,ἐκ,,,,,,,,,match,match,,,,False
1962,107380401,τῶν,,,,,,,,,match,match,,,,False
1963,107380402,πανηγυρικῶν,,,,,,,,,match,match,,,,False
1964,107380403,τε,,,,,,,,,match,match,,,,False
1965,107380404,καὶ,,,,,,,,,match,match,,,,False
1966,107380405,συμβουλευτικῶν,,,,,,,,,match,match,,,,False
1967,107380406,σκοπείτω,,,,,,,,,match,match,,,,False
1968,107380407,.,,,,,,,,,match,match,,,,False
1969,nan,,,,,,,,,,match,match,,,,False
1970,107908117,καὶ,,,,,,,,,match,match,,,,False
1971,107908118,εἶδε,,,,,,,,,match,match,,,,False
1972,107908119,Σαοὺλ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1973,107908120,τὴν,,,,,,,,,match,match,,,,False
1974,107908121,παρεμβολὴν,,,,,,,,,match,match,,,,False
1975,107908122,τῶν,,,,,,,,,match,match,,,,False
1976,107908123,ἀλλοφύλων,,,,,,,,,match,match,,,,False
1977,107908124,καὶ,,,,,,,,,match,match,,,,False
1978,107908125,ἐφοβήθη,,,,,,,,,match,match,,,,False
1979,107908126,,,,,,,,,,match,match,,,,False
1980,107908127,καὶ,,,,,,,,,match,match,,,,False
1981,107908128,ἐξέστη,,,,,,,,,match,match,,,,False
1982,107908129,ἡ,,,,,,,,,match,match,,,,False
1983,107908130,καρδία,,,,,,,,,match,match,,,,False
1984,107908131,αὐτοῦ,,,,,,,,,match,match,,,,False
1985,107908132,σφόδρα,,,,,,,,,match,match,,,,False
1986,107908133,.,,,,,,,,,match,match,,,,False
1987,nan,,,,,,,,,,match,match,,,,False
1988,104889334,καὶ,,,,,,,,,match,match,,,,False
1989,104889335,αὗται,,,,,,,,,match,match,,,,False
1990,104889336,αἱ,,,,,,,,,match,match,,,,False
1991,104889337,γενέσεις,,,,,,,,,match,match,,,,False
1992,104889338,Ἰσαὰκ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1993,104889339,τοῦ,,,,,,,,,match,match,,,,False
1994,104889340,υἱοῦ,,,,,,,,,match,match,,,,False
1995,104889341,Ἁβραάμ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
1996,104889342,·,,,,,,,,,match,match,,,,False
1997,nan,,,,,,,,,,match,match,,,,False
1998,107253393,παυσαμένου,,,,,,,,,match,match,,,,False
1999,107253394,δὲ,,,,,,,,,match,match,,,,False
2000,107253395,τοῦ,,,,,,,,,match,match,,,,False
2001,107253396,πολλοῦ,,,,,,,,,match,match,,,,False
2002,107253397,θορύβου,,,,,,,,,match,match,,,,False
2003,107253398,συνελθοῦσα,,,,,,,,,match,match,,,,False
2004,107253399,ἡ,,,,,,,,,match,match,,,,False
2005,107253400,βουλὴ,,,,,,,,,match,match,,,,False
2006,107253401,τοῖς,,,,,,,,,match,match,,,,False
2007,107253402,μὲν,,,,,,,,,match,match,,,,False
2008,107253403,ἀπὸ,,,,,,,,,match,match,,,,False
2009,107253404,τοῦ,,,,,,,,,match,match,,,,False
2010,107253405,κοινοῦ,,,,,,,,,match,match,,,,False
2011,107253406,τῶν,,,,,,,,,match,match,,,,False
2012,107253407,Λατίνων,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
2013,107253408,παροῦσι,,,,,,,,,match,match,,,,False
2014,107253409,ἐπὶ,,,,,,,,,match,match,,,,False
2015,107253410,συμμαχίας,,,,,,,,,match,match,,,,False
2016,107253411,αἴτησιν,,,,,,,,,match,match,,,,False
2017,107253412,ἀπεκρίνατο,,,,,,,,,match,match,,,,False
2018,107253413,,,,,,,,,,match,match,,,,False
2019,107253414,μὴ,,,,,,,,,match,match,,,,False
2020,107253415,ῥᾴδιον,,,,,,,,,match,match,,,,False
2021,107253416,εἶναι,,,,,,,,,match,match,,,,False
2022,107253417,σφίσι,,,,,,,,,match,match,,,,False
2023,107253418,βοήθειαν,,,,,,,,,match,match,,,,False
2024,107253419,ἀποστέλλειν,,,,,,,,,match,match,,,,False
2025,107253420,κατὰ,,,,,,,,,match,match,,,,False
2026,107253421,τὸ,,,,,,,,,match,match,,,,False
2027,107253422,παρόν,,,,,,,,,match,match,,,,False
2028,107253423,·,,,,,,,,,match,match,,,,False
2029,nan,,,,,,,,,,match,match,,,,False
2030,121219038,ἐν,,,,,,,,,match,match,,,,False
2031,121219039,τούτοις,,,,,,,,,match,match,,,,False
2032,121219040,Κρόνος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2033,121219041,Ἑρμῆς,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2034,121219042,Ἄρης,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2035,121219043,φρουρηθέντες,,,,,,,,,match,match,,,,False
2036,121219044,ἀλλήλων,,,,,,,,,match,match,,,,False
2037,121219045,ὄντες,,,,,,,,,match,match,,,,False
2038,121219046,ἀναιρέται,,,,,,,,,match,match,,,,False
2039,121219047,ὑπὸ,,,,,,,,,match,match,,,,False
2040,121219048,Σελήνης,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2041,121219049,ἐμαρτυρήθησαν,,,,,,,,,match,match,,,,False
2042,121219050,,,,,,,,,,match,match,,,,False
2043,121219051,ὁμοίως,,,,,,,,,match,match,,,,False
2044,121219052,δὲ,,,,,,,,,match,match,,,,False
2045,121219053,καὶ,,,,,,,,,match,match,,,,False
2046,121219054,ὁ,,,,,,,,,match,match,,,,False
2047,121219055,κύριος,,,,,,,,,match,match,,,,False
2048,121219056,τῆς,,,,,,,,,match,match,,,,False
2049,121219057,πανσελήνου,,,,,,,,,match,match,,,,False
2050,121219058,ἀπόστροφος,,,,,,,,,match,match,,,,False
2051,121219059,·,,,,,,,,,match,match,,,,False
2052,nan,,,,,,,,,,match,match,,,,False
2053,116486776,μάλιστα,,,,,,,,,match,match,,,,False
2054,116486777,δὲ,,,,,,,,,match,match,,,,False
2055,116486778,οὕτως,,,,,,,,,match,match,,,,False
2056,116486779,ὠνόμαζον,,,,,,,,,match,match,,,,False
2057,116486780,τὰ,,,,,,,,,match,match,,,,False
2058,116486781,τῶν,,,,,,,,,match,match,,,,False
2059,116486782,σχοίνους,,,,,,,,,match,match,,,,False
2060,116486783,πλεκόντων,,,,,,,,,match,match,,,,False
2061,116486784,,,,,,,,,,match,match,,,,False
2062,116486785,ὡς,,,,,,,,,match,match,,,,False
2063,116486786,καὶ,,,,,,,,,match,match,,,,False
2064,116486787,κράνη,,,,,,,,,match,match,,,,False
2065,116486788,χηλευτὰ,,,,,,,,,match,match,,,,False
2066,116486789,τὰ,,,,,,,,,match,match,,,,False
2067,116486790,πλεκτὰ,,,,,,,,,match,match,,,,False
2068,116486791,Ἡρόδοτον,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2069,116486792,λέγειν,,,,,,,,,match,match,,,,False
2070,116486793,·,,,,,,,,,match,match,,,,False
2071,nan,,,,,,,,,,match,match,,,,False
2072,102008002,ὡς,,,,,,,,,match,match,,,,False
2073,102008003,εἰ,,,,,,,,,match,match,,,,False
2074,102008004,μὴ,,,,,,,,,match,match,,,,False
2075,102008005,ταῦτά,,,,,,,,,match,match,,,,False
2076,102008006,γε,,,,,,,,,match,match,,,,False
2077,102008007,ποιήσεις,,,,,,,,,match,match,,,,False
2078,102008008,—,,,,,,,,,match,match,,,,False
2079,102008009,μὴ,,,,,,,,,match,match,,,,False
2080,102008010,εἴπῃς,,,,,,,,,match,match,,,,False
2081,102008011,ὃ,,,,,,,,,match,match,,,,False
2082,102008012,πολλάκις,,,,,,,,,match,match,,,,False
2083,102008013,εἴρηκας,,,,,,,,,match,match,,,,False
2084,102008014,,,,,,,,,,match,match,,,,False
2085,102008015,ὅτι,,,,,,,,,match,match,,,,False
2086,102008016,ἀποκτενεῖ,,,,,,,,,match,match,,,,False
2087,102008017,με,,,,,,,,,match,match,,,,False
2088,102008018,ὁ,,,,,,,,,match,match,,,,False
2089,102008019,βουλόμενος,,,,,,,,,match,match,,,,False
2090,102008020,,,,,,,,,,match,match,,,,False
2091,102008021,ἵνα,,,,,,,,,match,match,,,,False
2092,102008022,μὴ,,,,,,,,,match,match,,,,False
2093,102008023,αὖ,,,,,,,,,match,match,,,,False
2094,102008024,καὶ,,,,,,,,,match,match,,,,False
2095,102008025,ἐγὼ,,,,,,,,,match,match,,,,False
2096,102008026,εἴπω,,,,,,,,,match,match,,,,False
2097,102008027,,,,,,,,,,match,match,,,,False
2098,102008028,ὅτι,,,,,,,,,match,match,,,,False
2099,102008029,Πονηρός,B-PER,,O,,???,,O,,no_match,match,"I doubted here as well, personification, per or not.. To discuss",keep difference; great example of concept that is capitalized in one edition and not in other,,False
2100,102008030,γε,,,,,,,,,match,match,,,,False
2101,102008031,ὢν,,,,,,,,,match,match,,,,False
2102,102008032,ἀγαθὸν,,,,,,,,,match,match,,,,False
2103,102008033,ὄντα,,,,,,,,,match,match,,,,False
2104,102008034,·,,,,,,,,,match,match,,,,False
2105,nan,,,,,,,,,,match,match,,,,False
2106,114192391,Ἡρωδιανὸς,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2107,114192392,περὶ,,,,,,,,,match,match,,,,False
2108,114192393,παθῶν,,,,,,,,,match,match,,,,False
2109,114192394,.,,,,,,,,,match,match,,,,False
2110,nan,,,,,,,,,,match,match,,,,False
2111,113707757,ὁ,,,,,,,,,match,match,,,,False
2112,113707758,γὰρ,,,,,,,,,match,match,,,,False
2113,113707759,Πῶρος,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2114,113707760,οὗτος,,,,,,,,,match,match,,,,False
2115,113707761,,,,,,,,,,match,match,,,,False
2116,113707762,ἔστε,,,,,,,,,match,match,,,,False
2117,113707763,μὲν,,,,,,,,,match,match,,,,False
2118,113707764,πολέμια,,,,,,,,,match,match,,,,False
2119,113707765,ξυνειστήκει,,,,,,,,,match,match,,,,False
2120,113707766,Ἀλεξάνδρῳ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2121,113707767,τὰ,,,,,,,,,match,match,,,,False
2122,113707768,πρὸς,,,,,,,,,match,match,,,,False
2123,113707769,τὸν,,,,,,,,,match,match,,,,False
2124,113707770,ἄλλον,,,,,,,,,match,match,,,,False
2125,113707771,Πῶρον,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2126,113707772,,,,,,,,,,match,match,,,,False
2127,113707773,πρέσβεις,,,,,,,,,match,match,,,,False
2128,113707774,παρ’,,,,,,,,,match,match,,,,False
2129,113707775,Ἀλέξανδρον,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2130,113707776,πέμπων,,,,,,,,,match,match,,,,False
2131,113707777,αὑτόν,,,,,,,,,match,match,,,,False
2132,113707778,τε,,,,,,,,,match,match,,,,False
2133,113707779,καὶ,,,,,,,,,match,match,,,,False
2134,113707780,τὴν,,,,,,,,,match,match,,,,False
2135,113707781,ὑπὸ,,,,,,,,,match,match,,,,False
2136,113707782,οἷ,,,,,,,,,match,match,,,,False
2137,113707783,χώραν,,,,,,,,,match,match,,,,False
2138,113707784,ἐνεδίδου,,,,,,,,,match,match,,,,False
2139,113707785,Ἀλεξάνδρῳ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2140,113707786,,,,,,,,,,match,match,,,,False
2141,113707787,κατὰ,,,,,,,,,match,match,,,,False
2142,113707788,ἔχθος,,,,,,,,,match,match,,,,False
2143,113707789,τὸ,,,,,,,,,match,match,,,,False
2144,113707790,Πώρου,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2145,113707791,μᾶλλον,,,,,,,,,match,match,,,,False
2146,113707792,ἢ,,,,,,,,,match,match,,,,False
2147,113707793,φιλίᾳ,,,,,,,,,match,match,,,,False
2148,113707794,τῇ,,,,,,,,,match,match,,,,False
2149,113707795,Ἀλεξάνδρου,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2150,113707796,·,,,,,,,,,match,match,,,,False
2151,nan,,,,,,,,,,match,match,,,,False
2152,106680867,θρίαμβον,,,,,,,,,match,match,,,,False
2153,106680868,δ’,,,,,,,,,match,match,,,,False
2154,106680869,αὐτὸν,,,,,,,,,match,match,,,,False
2155,106680870,ὀνομασθῆναί,,,,,,,,,match,match,,,,False
2156,106680871,φασιν,,,,,,,,,match,match,,,,False
2157,106680872,ἀπὸ,,,,,,,,,match,match,,,,False
2158,106680873,τοῦ,,,,,,,,,match,match,,,,False
2159,106680874,πρῶτον,,,,,,,,,match,match,,,,False
2160,106680875,τῶν,,,,,,,,,match,match,,,,False
2161,106680876,μνημονευομένων,,,,,,,,,match,match,,,,False
2162,106680877,καταγαγεῖν,,,,,,,,,match,match,,,,False
2163,106680878,ἀπὸ,,,,,,,,,match,match,,,,False
2164,106680879,τῆς,,,,,,,,,match,match,,,,False
2165,106680880,στρατείας,,,,,,,,,match,match,,,,False
2166,106680881,θρίαμβον,,,,,,,,,match,match,,,,False
2167,106680882,εἰς,,,,,,,,,match,match,,,,False
2168,106680883,τὴν,,,,,,,,,match,match,,,,False
2169,106680884,πατρίδα,,,,,,,,,match,match,,,,False
2170,106680885,,,,,,,,,,match,match,,,,False
2171,106680886,τὴν,,,,,,,,,match,match,,,,False
2172,106680887,ἐξ,,,,,,,,,match,match,,,,False
2173,106680888,Ἰνδῶν,B-GRP,,B-GRP,,,,B-GRP,,match,match,"Not sure, to discuss",mistake,,False
2174,106680889,ποιησάμενον,,,,,,,,,match,match,,,,False
2175,106680890,ἐπάνοδον,,,,,,,,,match,match,,,,False
2176,106680891,μετὰ,,,,,,,,,match,match,,,,False
2177,106680892,πολλῶν,,,,,,,,,match,match,,,,False
2178,106680893,λαφύρων,,,,,,,,,match,match,,,,False
2179,106680894,.,,,,,,,,,match,match,,,,False
2180,nan,,,,,,,,,,match,match,,,,False
2181,104977634,καὶ,,,,,,,,,match,match,,,,False
2182,104977635,ἀπὸ,,,,,,,,,match,match,,,,False
2183,104977636,Νααλιὴλ,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
2184,104977637,εἰς,,,,,,,,,match,match,,,,False
2185,104977638,Βαμώθ,B-LOC,,B-LOC,,,,B-LOC,,match,match,,,,False
2186,104977639,·,,,,,,,,,match,match,,,,False
2187,nan,,,,,,,,,,match,match,,,,False
2188,124127086,ἐπιγνοὺς,,,,,,,,,match,match,,,,False
2189,124127087,γὰρ,,,,,,,,,match,match,,,,False
2190,124127088,τὴν,,,,,,,,,match,match,,,,False
2191,124127089,τούτων,,,,,,,,,match,match,,,,False
2192,124127090,μηχανήν,,,,,,,,,match,match,,,,False
2193,124127091,,,,,,,,,,match,match,,,,False
2194,124127092,ὡς,,,,,,,,,match,match,,,,False
2195,124127093,ἐχθραίνοντες,,,,,,,,,match,match,,,,False
2196,124127094,τῷ,,,,,,,,,match,match,,,,False
2197,124127095,Δανιήλ,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2198,124127096,,,,,,,,,,match,match,,,,False
2199,124127097,ἅτε,,,,,,,,,match,match,,,,False
2200,124127098,σοφωτέρῳ,,,,,,,,,match,match,,,,False
2201,124127099,καὶ,,,,,,,,,match,match,,,,False
2202,124127100,ἐνδοξοτέρῳ,,,,,,,,,match,match,,,,False
2203,124127101,παρὰ,,,,,,,,,match,match,,,,False
2204,124127102,πάντας,,,,,,,,,match,match,,,,False
2205,124127103,αὐτοὺς,,,,,,,,,match,match,,,,False
2206,124127104,ὄντι,,,,,,,,,match,match,,,,False
2207,124127105,,,,,,,,,,match,match,,,,False
2208,124127106,ταύτην,,,,,,,,,match,match,,,,False
2209,124127107,τὴν,,,,,,,,,match,match,,,,False
2210,124127108,ἐπιβουλὴν,,,,,,,,,match,match,,,,False
2211,124127109,κατ’,,,,,,,,,match,match,,,,False
2212,124127110,αὐτοῦ,,,,,,,,,match,match,,,,False
2213,124127111,συνέθεντο,,,,,,,,,match,match,,,,False
2214,124127112,,,,,,,,,,match,match,,,,False
2215,124127113,δόλῳ,,,,,,,,,match,match,,,,False
2216,124127114,τοῦτον,,,,,,,,,match,match,,,,False
2217,124127115,τοῖς,,,,,,,,,match,match,,,,False
2218,124127116,θηρίοις,,,,,,,,,match,match,,,,False
2219,124127117,παραδοῦναι,,,,,,,,,match,match,,,,False
2220,124127118,θελήσαντες,,,,,,,,,match,match,,,,False
2221,124127119,,,,,,,,,,match,match,,,,False
2222,124127120,διεκρίνετο,,,,,,,,,match,match,,,,False
2223,124127121,πρὸς,,,,,,,,,match,match,,,,False
2224,124127122,τοὺς,,,,,,,,,match,match,,,,False
2225,124127123,σατράπας,,,,,,,,,match,match,,,,False
2226,124127124,,,,,,,,,,match,match,,,,False
2227,124127125,εἰ,,,,,,,,,match,match,,,,False
2228,124127126,δύναιτο,,,,,,,,,match,match,,,,False
2229,124127127,ἐξαιτησάμενος,,,,,,,,,match,match,,,,False
2230,124127128,τοῦτον,,,,,,,,,match,match,,,,False
2231,124127129,ἀπὸ,,,,,,,,,match,match,,,,False
2232,124127130,τοῦ,,,,,,,,,match,match,,,,False
2233,124127131,κινδύνου,,,,,,,,,match,match,,,,False
2234,124127132,διασῶσαι,,,,,,,,,match,match,,,,False
2235,124127133,.,,,,,,,,,match,match,,,,False
2236,nan,,,,,,,,,,match,match,,,,False
2237,106185973,"""",,,,,,,,,match,match,,,,False
2238,106185974,καὶ,,,,,,,,,match,match,,,,False
2239,106185975,εἶπεν,,,,,,,,,match,match,,,,False
2240,106185976,ὁ,,,,,,,,,match,match,,,,False
2241,106185977,θεός,,,,,,,,,match,match,,,,False
2242,106185978,Τί,O,,O,,,,O,,match,match,,,,False
2243,106185979,ἐποίησας,,,,,,,,,match,match,,,,False
2244,106185980,;,,,,,,,,,match,match,,,,False
2245,nan,,,,,,,,,,match,match,,,,False
2246,112101027,πρὸς,,,,,,,,,match,match,,,,False
2247,112101028,τὰς,,,,,,,,,match,match,,,,False
2248,112101029,μεθ’,,,,,,,,,match,match,,,,False
2249,112101030,ἑλκώσεως,,,,,,,,,match,match,,,,False
2250,112101031,φλεγμονὰς,,,,,,,,,match,match,,,,False
2251,112101032,Χαριξένου,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2252,112101033,.,,,,,,,,,match,match,,,,False
2253,nan,,,,,,,,,,match,match,,,,False
2254,122256751,ὥσπερ,,,,,,,,,match,match,,,,False
2255,122256752,δὲ,,,,,,,,,match,match,,,,False
2256,122256753,ἐπὶ,,,,,,,,,match,match,,,,False
2257,122256754,τοῦ,,,,,,,,,match,match,,,,False
2258,122256755,μελετᾷν,,,,,,,,,match,match,,,,False
2259,122256756,τὸν,,,,,,,,,match,match,,,,False
2260,122256757,νόμον,,,,,,,,,match,match,,,,False
2261,122256758,οὐκ,,,,,,,,,match,match,,,,False
2262,122256759,ἀμελητέον,,,,,,,,,match,match,,,,False
2263,122256760,τοῦ,,,,,,,,,match,match,,,,False
2264,122256761,αὐτοῦ,,,,,,,,,match,match,,,,False
2265,122256762,τοῦ,,,,,,,,,match,match,,,,False
2266,122256763,ἰδικοῦ,,,,,,,,,match,match,,,,False
2267,122256764,,,,,,,,,,match,match,,,,False
2268,122256765,οὕτως,,,,,,,,,match,match,,,,False
2269,122256766,οὐκ,,,,,,,,,match,match,,,,False
2270,122256767,ἀμελητέον,,,,,,,,,match,match,,,,False
2271,122256768,αὐτοῦ,,,,,,,,,match,match,,,,False
2272,122256769,τοῦ,,,,,,,,,match,match,,,,False
2273,122256770,ἰδικῶς,,,,,,,,,match,match,,,,False
2274,122256771,εὔχεσθαι,,,,,,,,,match,match,,,,False
2275,122256772,,,,,,,,,,match,match,,,,False
2276,122256773,ἐπεὶ,,,,,,,,,match,match,,,,False
2277,122256774,μελετᾷν,,,,,,,,,match,match,,,,False
2278,122256775,ἐστι,,,,,,,,,match,match,,,,False
2279,122256776,καὶ,,,,,,,,,match,match,,,,False
2280,122256777,εὔχεσθαι,,,,,,,,,match,match,,,,False
2281,122256778,πράττειν,,,,,,,,,match,match,,,,False
2282,122256779,ὁτιοῦν,,,,,,,,,match,match,,,,False
2283,122256780,κατὰ,,,,,,,,,match,match,,,,False
2284,122256781,τὸν,,,,,,,,,match,match,,,,False
2285,122256782,νόμον,,,,,,,,,match,match,,,,False
2286,122256783,Κυρίου,B-PER,,B-PER,,,,B-PER,,match,match,,,,False
2287,122256784,.,,,,,,,,,match,match,,,,False
2288,nan,,,,,,,,,,match,match,,,,False
2289,nan,,,,,,,,,,match,match,,,,False
2290,106651903,τοὺς,,,,,,,,,match,match,,,,False
2291,106651904,μὲν,,,,,,,,,match,match,,,,False
2292,106651905,οὖν,,,,,,,,,match,match,,,,False
2293,106651906,Αἰθίοπάς,B-GRP,,B-GRP,,,,B-GRP,,match,match,,,,False
2294,106651907,φασι,,,,,,,,,match,match,,,,False
2295,106651908,μεγάλην,,,,,,,,,match,match,,,,False
2296,106651909,πανήγυριν,,,,,,,,,match,match,,,,False
2297,106651910,ἀγαγεῖν,,,,,,,,,match,match,,,,False
2298,106651911,παρὰ,,,,,,,,,match,match,,,,False
2299,106651912,τὴν,,,,,,,,,match,match,,,,False
2300,106651913,θάλατταν,,,,,,,,,match,match,,,,False
2301,106651914,,,,,,,,,,match,match,,,,False
2302,106651915,καὶ,,,,,,,,,match,match,,,,False
2303,106651916,θυσίας,,,,,,,,,match,match,,,,False
2304,106651917,μεγαλοπρεπεῖς,,,,,,,,,match,match,,,,False
2305,106651918,ἐπιτελέσαντας,,,,,,,,,match,match,,,,False
2306,106651919,καταστέψαι,,,,,,,,,match,match,,,,False
2307,106651920,τοὺς,,,,,,,,,match,match,,,,False
2308,106651921,σκεψομένους,,,,,,,,,match,match,,,,False
